]Committers

mkersten,
relves,
spingel,
ekuleshov,
gmurphy

Third Party Software

name including version, directory location or jar file, license name and version, 	usage,,,
2006-08-03,	context,	150892,	Izzet Safer,		<100,		mkersten,	apply mylar handler
2006-08-03, monitor,	152377,	Nathan Hapke,		<10,		mkersten,	var assignment fix
2006-08-09, bugzilla,	153147, Jeff Pound,			<100,		relves,		attach context option in attachment wizard 
2006-08-09, tasks,		152903, Felix Schwarz,		<10,		relves,		bypass connector type selection if only one exists
2006-08-09, bugzilla,	153152, Jeff Pound,			<10,		relves,		auto select patch/attach context if .patch file attached
2006-08-11, trac,		153496,	Steffen Pingel,		<10,		relves,		fix for html entities
2006-08-12, trac,		142783, Steffen Pingel		<10,		relves,		layout fix for generalized search page
2006-08-12, trac,		153539, Steffen Pingel		<100,		relves,		generalized issue search for trac
2006-08-15, bugzilla,	149867,	Jeff Pound,			<100,		relves,		added editor action: open in default editor 
2006-08-15, bugzilla,	149867,	Jeff Pound,			<100,		relves,		editor action: Adds Open With Text, moves "Open With" to submenu
2006-08-15, context,	153960, Nathan Hapke,		<10,		relves,		unzip in ZipFileUtil now returns list of files unzipped
2006-08-18, tasks,		148720, Nathan Hapke,		<10,		relves,		refactor of method in InProgressTaskCollector
2006-08-18, trac,		150670, Steffen Pingel,		<1000,		relves,		attribute persistance for trac
2006-08-18, tasks,		154379, Steffen Pingel,		<10,		relves,		description displayed in notification if report has no comments
2006-08-18, bugzilla,	152279,	Jeff Pound,			<100,		mkersten,	stack trace tetst
2006-08-21, tasks,		154377, Steffen Pingel,		<100,		relves,		made description field editable if allowed
2006-08-21, bugzilla,	154434, Steffen Pingel,		<100,		relves,		display outline for new bug editor
2006-08-21, trac,		154464, Steffen Pingel,		<100,		relves,		only accept valid trac web pages
2006-08-21, tasks,		154441, Steffen Pingel,		<1000,		relves,		validate upload and download capability
2006-08-21, tasks,		154372, Steffen Pingel,		<100,		relves,		operations failing when access is anonymous 
2006-08-21, docs,		154430, Steffen Pingel,		<100,		mkersten,	trac project sets
2006-08-23,	tasks,		154798, Steffen Pingel,		<1000,		mkersten,	query externalization improvements
2006-08-23, trac,		154798,	Steffen Pingel,		<100,		mkersten,	repository migration fix
2006-08-24, tasks,		154877,	Steffen Pingel,		<100,		relves,		use common date format in task editor
2006-08-25,	trac,		151899,	Steffen Pingel,		<100,		mkersten,	repository task data extensions
2006-08-25, tasks,		152234,	Willian Mitsuda,	<1000,		mkersten,	open/activate task dialogs
2006-08-25, tasks,		103093,	Jeff Pound,			<1000,		relves,		spell checking of comment fields
2006-09-03, tasks,		155712,	Eugene Kuleshov,	<1000,		mkersten,	concurrency fixes

0.7.0
2006-08-28, bugzilla,	153018,	Nathan Hapke,		<100,		relves,		improvements to headless tests
2006-08-28, tasks,		155153,	Eugene Kuleshov,	<1000,		relves,		add repository action added to repository selection
2006-08-31,	tasks,		155261, Steffen Pingel,		<100,		relves,		moved externalization code from BugzillaTaskExternalizer to DelegationTaskExternalizer
2006-09-07, sandbox,	155904,	Eugene Kuleshov,	<100,		mkersten,	http refresh fix
2006-09-07, sandbox,	155861,	Eugene Kuleshov,	<100,		mkersten,	mantis template
2006-09-07,	tasks,		150339,	Willian Mitsuda,	<100,		mkersten,	layout improvements
2006-09-14, tasks,		155309,	Willian Mitsuda,	<10,		mkersten,	new group for actions
2006-09-14, tasks,		142703,	Yuri V. Baburov,	<1000,		relves,		task activity timing patch with unit tests
2006-09-20, tasks,		157704, John Anvik,			<10,		relves,		added setting to not decode attributes in html stream tokenizer  
2006-09-29, jira,		159340, Eugene Kuleshov,	<100,		mkersten,	query dialog fix
2006-09-29, tasks,		157579, Willian Mitsuda 	<100,		relves,		sorting of attachments section in editor and retrieve contexts wizard
2006-10-04, tasks,		159749, Willian Mitsuda 	<10,		relves,		task editor expand all comments performance improvements

0.8.0
2006-10-02, tasks,		159400, Willian Mitsuda 	<1000,		relves,		changed add existing task to execute in background thread
2006-10-10, tasks,		160232,	Raphael Ackermann,	<100,		mkersten,	category menu formatting fix
2006-10-11, tasks,		160315,	Raphael Ackermann,	<1000,		mkersten,	on the fly category creation
2006-10-11, tasks,		157700,	Ducky Sherwood,		<10,		relves,		rename of user name field in task repository preference page
2006-10-15, team,		117517,	Eike Stepper,		<1000,		mkersten,	commit comment templates	
2006-10-16, tasks,		160686,	Raphael Ackermann,	<10,		mkersten,	single selection fix
2006-10-19, tasks,		143323,	Willian Mitsuda,	<100,		mkersten,	spacing fix
2006-10-21, tasks		161806, Willian Mitsuda,	<100,		mkersten,	task progress bar fix

0.9.0
2006-10-23, tasks,		161835, Eugene Kuleshov,	<1000,		relves,		automatic repository/product selection for new task actions
2006-10-25, tasks,		162130, Eugene Kuleshov,	<1000,		relves,		addition of http auth credentils for web connector
2006-10-31,	sandbox,	162569,	Jochen Hiller,		<10,		mkersten,	web repository template fix
2006-11-01, tasks,		163000,	Meghan Allen,		<10,		mkersten,	class typo
2006-11-02, tasks,		163282,	Eugene Kuleshov,	<100,		mkersten,	made change set adaptable to task
2006-11-02, tasks,		163286,	Willian Mitsuda,	<100,		mkersten,	population of task open dialog
2006-11-02, tasks,		163286,	Eugene Kuleshov,	<100,		mkersten,	population of task open dialog
2006-11-02, sandbox,	158069,	Eugene Kuleshov, 	<1000,		mkersten,	sandbox connector UI streamlining
2006-11-06, sandbox,	163448,	Eugene Kuleshov,	<100,		mkersten,	null arg fix
2006-11-06,	sandbox, 	163451,	Eugene Juleshov,	<10,		mkersten,	null check
2006-11-06, tasks,		162285, Willian Mitsuda,	<10,		mkersten, 	caret position fix
2006-11-06, tasks,		161837, Willian Mitsuda,	<1000,		mkersten, 	filing of new tasks to category
2006-11-07,	tasks,		139212,	Eugene Kuleshov,	<1000,		mkersten,	url represtation of JIRA queries
2006-11-08, sandbox,	163736,	Eugene Kuleshov,	<100,		mkersten,	bad param fix
2006-11-08, bugzilla,	151622, Eugene Kuleshov,	<10,		relves,		comment numbers added to outline
2006-11-08, tasks,		151622,	Eugene Kuleshov,	<100,		mkersten,	comment numbers
2006-11-08, monitor,	163579,	Meghan Allen,		<10,		mkersten,	perspective collection fix
2006-11-09, monitor,	163615,	Meghan Allen,		<10,		mkersten,	collection fix
2006-11-09, monitor,	163712,	Meghan Allen,		<10,		mkersten,	formatting fix
2006-11-08, tasks,		158976,	Eugene Kuleshov,	<100,		mkersten,	template fixes

1.0RC1
2006-11-14, bugzilla,	161618, Willian Mitsuda,	<100,		relves,		filtered tree in bugzilla product selection
2006-11-14, tasks,		161820, Steffen Pingel,		<1000,		relves,		synchronization warning in tasklist (icon) and tooltip  
2006-11-14,	tasks,		164232,	Eugene Kuleshov,	<100,		mkersten,	html comment fix
2006-11-14, monitor,	164398,	Brian de Alwis,		<10,		relves,		synched htmltag update over to monitor.usage  
2006-11-15, trac,		164536, Steffen Pingel,		<1000,		relves,		people section lifted into abstract editor, made available in trac editor
2006-11-15, tasks,		164219,	Eugene Kuleshov,	<100,		mkersten,	error handling
2006-11-15, tasks,		164752, Steffen Pingel,		<100,		relves,		add me to cc field not being saved in editor
2006-11-20,	doc,		165271,	Joseph Marques,		<10,		mkersten,	psf file fix
2006-11-21,	monitor,	163728,	Meghan Allen,		<1000,		mkersten,	reportign wizard	
2006-11-21, tasks,		165035, Eugene Kuleshov,	<100,		mkersten,	template escaping fix
2006-11-23, tasks,		165088, Willian Mitsuda,	<1000,		mkersten,	open remote task dialog
2006-11-24, tasks,		151602,	Erkki Lindpere,		<1000,		mkersten,	login for web connector
2006-11-24, tasks,		165755, Eugene Kuleshov,	<10,		mkersten,	double click fix
2006-11-26,	tasks,		165169,	Willian Mitsuda,	<100,		mkersten,	image preview fix
2006-11-26,	tasks,		165853,	Willian Mitsuda,	<100,		mkersten,	mantix template fix
2006-11-26, tasks,		165816,	Eugene Kuleshov,	<100,		mkersten,	failing test fix
2006-11-27,	tasks		165852,	Willian Mitsuda,	<100,		mkersten,	login fix
2006-11-27, tasks,		165581,	Willian Mitsuda,	<1000,		mkersten,	open repository task action

1.0RC2
2006-12-04,	tasks,		166296,	Willian Mitsuda,	<100,		relves,		reply line wrapping fix
2006-12-04,	tasks,		166609,	Eugene Kuleshov,	<1000,		relves,		asynchronous task list save

1.0.1
2006-12-12,	bugzilla,	167227,	Torkild Ulv�y Resheim,	<10,	relves,		bugzilla connector query support for new Bugzilla 2.23
2006-12-18, monitor,	165800, Taivo Evard,		<100,		mkersten,	encodings fix
2006-12-18,	tasks,		168248,	Willian Mitsuda,	<100,		mkersten,	task dialog open policy
2006-12-22, tasks,		167282, Erkki Lindpere,		<10,		mkersten,	redirect fix
2006-12-22, tasks,		168782, Redsolo,			<100,		mkersten,	empty repository list saving fix

Zest Sandbox
2006-04-21,	zest,		132473,	Raphael Ackermann,	<10,		irbull,		GraphLabel adjustBoundsToFit does not support text with newlines and tabs
2006-06-11,	zest,		146300,	Chris Bennett,		<500,		irbull,		Extended Layout API to include bendpoints
2006-07-27,	zest,		151889,	Del Myers,			<1500,		irbull,		Nested Graph Viewer is coupled with a tree viewer and a bread-crumb widget.
2006-07-28,	zest,		152180,	Del Myers,			<1000,		irbull,		Added self loops to graphs
2006-07-28,	zest,		114452,	Del Myers,			<1000,		irbull,		Allow multiple connections between nodes
2006-08-1,	zest,		151327,	Del Myers,			<1000,		irbull,		"New Feature: providers for colours and fonts, etc on nodes and connections."
2006-08-1,	zest,		152284,	Del Myers,			<1500,		irbull,		Remove NestedFreeFormLayer
2006-08-1,	zest,		152393,	Del Myers,			<500,		irbull,		Make top level node selectable in nested graph
2006-08-8,	zest,		150585,	Del Myers,			<1500,		irbull,		Arcs don't connect entities not visible in nested graph
2006-08-8,	zest,		153170,	Del Myers,			<500,		irbull,		Arcs on visible nodes in the client/supplier panes should not be visible if they don't have an end in the main pane
2006-08-9,	zest,		153221,	Del Myers,			<1000,		irbull,		Add Marquee selection to root level in Nested Viewewr
2006-08-9,	zest,		153348,	Del Myers,			<100,		irbull,		Nested graphs aren't styled correctly
2006-08-9,	zest,		152613,	Del Myers,			<1000,		irbull,		Add support for client / supplier panes in the Nested Viewer
2006-08-9,	zest,		150449,	Chris Bennett,		<1000,		irbull,		Refactoring changes to include constraints
2006-08-16,	zest,		153466,	Del Myers,			<3000,		irbull,		client/supplier panes in the nested viewer cause problems on large graphs
2006-08-16,	zest,		154076,	Raphael Ackermann,	<50,		irbull,		running StaticGraphicalViewer using a Job results in SWTException: Invalid thread access
2006-08-17,	zest,		152530,	Del Myers,			<1500,		irbull,		Add Bezier Connections
2006-08-21,	zest,		154176,	Del Myers,			<100,		irbull,		Clipping region for bezier curves doesn't take label into consideration
2006-08-21,	zest,		154256,	Del Myers,			<500,		irbull,		Client/supplier nodes are no longer selectable in the nested graph
2006-08-21,	zest,		154421,	Del Myers,			<100,		irbull,		Static graph viewer not cleared properly when new input is set.
2006-09-07, zest,		154259, Del Myers, 			<1000,		irbull,		Abstract graph model nodes and connections into interfaces
2006-09-07, zest,		156266,	Del Myers,			<10,		irbull,		setupLayout does not handle cases where no objects should appear in the layout: ClassCastException in AbstractLayoutAlgorithm.setupLayout when using a filter
2006-09-11, zest, 		156528, Del Myers,			<100,		irbull,		StaticStaticGraphViewer does not take JFace Viewer Filters into account
2006-09-12, zest,		154063,	Raphael Ackermann,	<10,		irbull, 	ClassCastException when Empty Selection in Zest View
2006-09-12,	zest,		156915,	Del Myers,			<10,		irbull,		Nested Graph viewer no longer shrinks with the view port
2006-10-25, zest,		162306, Del Myers,			<2500,		irbull,		This is actually a patch for a number of smaller changes
2006-10-25, zest,		159645,	Del Myers,			see 162306,	irbull,		wrong size calculation in StaticGraphViewerImpl.applyLayoutInternal
2006-10-25, zest,		159647,	Del Myers,			see 162306,	irbull,		Zooming problem in views
2006-10-25, zest,		159656, Del Myers,			see 162306,	irbull,		tag bug comments are starting to be disorganized
2006-10-25,	zest,		159667,	Del Myers,			see 162306,	irbull,		ZoomContributionViewItem doesn't check for widget disposal.
2006-10-25,	zest,		160368, Del Myers,			see 162306, irbull,		label placement on arcs
2006-10-25,	zest,		160931,	Del Myers,			see 162306,	irbull,		Automatic colouring/width-adjustment based on edge weight causes unexpected results.
2006-11-15,	zest,		163098, Del Myers,			<500,		irbull,		Rectangle focus tool doesn't work properly in overviewer
2006-11-15,	zest,		160367, Del Myers,			<2000,		irbull,		Zest: dynamically changeable colors and styles
2006-12-19,	zest,		162309, Del Myers,			1,			irbull,		Enforce bounds style required on Zest layout package
2007-08-09,	zest,		198477,	Gerd Castan,		1			irbull,		Zest Core: Compiler error with JDK 1.4

------------------------- 0.4.0 to 0.4.10 -------------------------

Developers 
see http://www.eclipse.org/mylar/doc/new-0.4.html

-------------------------       0.3       -------------------------

Developers
see http://www.eclipse.org/mylar/doc/dev/changes.html

